date,00300,00681,00915,00400,00930,80154,00600,00955,00010,00605,00410,00945,00440,00405,00095,00660,00950,71846,00940,00618,00665,70303,00925,00935
2016-10-06,9.7,1.59,49.7,8.1,1.69,,,8.87,20.8,,,3.13,,2.3,276.0,0.012,0.03,0.013,2.0,0.07,,0.22,6.34,0.77
2016-10-31,10.2,0.88,50.9,8.2,1.63,,,8.84,19.2,,,3.27,,2.0,230.0,,0.03,,2.13,,,0.22,6.31,0.91
2016-11-07,11.2,0.71,52.8,,1.64,,,8.27,14.6,,,3.26,,,272.0,,0.03,,2.13,,,0.24,6.42,0.85
2016-11-29,11.6,1.08,51.1,8.1,1.42,,,7.66,11.0,,,3.39,,2.0,274.0,0.012,0.03,0.013,2.05,0.05,,0.22,5.65,0.87
2016-12-21,13.3,0.91,53.5,7.3,1.5,,,6.94,7.5,,,3.91,,16.0,290.0,0.012,0.03,0.013,2.12,0.06,,0.23,6.06,0.69
2017-01-19,,0.66,51.1,8.6,1.45,,,6.88,9.1,,,3.79,,0.8,277.0,0.012,0.03,0.013,2.16,0.06,,0.22,5.48,0.65
2017-03-01,10.0,0.77,43.8,8.2,1.47,,,6.91,14.9,,,3.81,,1.7,272.0,0.012,0.03,0.026,1.97,0.04,,0.21,5.53,0.71
2017-03-14,11.7,1.26,44.2,7.8,1.06,,,7.41,8.7,,,3.61,,42.0,246.0,0.012,0.02,0.013,1.35,0.14,,0.22,4.63,0.66
2017-04-27,10.6,1.92,31.1,7.2,0.75,,,8.47,14.1,,,3.11,,10.0,172.0,0.014,0.02,0.013,0.87,0.11,,0.15,3.01,0.78
2017-05-10,9.7,,47.3,7.5,1.08,,,8.38,16.9,,,3.83,,94.0,267.0,0.012,0.02,0.013,1.29,0.12,,0.21,4.69,0.75
2017-05-24,10.7,,43.3,8.1,1.05,,,7.31,17.5,,,3.49,,1.8,253.0,,0.02,,1.21,,,0.21,4.24,0.66
2017-06-15,9.6,1.22,45.7,8.1,1.23,,,8.41,23.7,,,3.35,,2.2,274.0,0.012,0.03,0.013,1.56,0.05,,0.22,4.78,0.73
2017-06-28,9.4,1.0,48.8,8.1,1.4,,,9.36,23.2,,,3.22,,1.6,281.0,0.012,0.03,0.013,1.7,0.09,,0.23,5.35,0.77
2017-07-20,10.2,0.93,46.5,8.5,1.37,,,10.1,26.5,,,3.08,,0.7,272.0,0.012,0.03,0.013,1.57,0.07,,0.22,5.17,0.78
2017-08-21,10.3,1.11,46.9,7.9,1.36,,,8.94,26.1,,,2.84,,1.7,290.0,0.012,0.03,0.013,1.66,0.069,,0.21,5.68,0.79
2017-09-07,9.5,0.93,46.4,8.1,1.5,,,8.68,19.5,,,3.15,,1.8,276.0,0.012,0.04,0.017,2.0,0.088,,0.22,6.03,0.78
2017-10-05,9.8,0.75,46.8,7.7,1.54,,,8.29,21.5,,,3.22,,,278.0,0.012,0.04,0.013,2.14,0.1,,0.22,6.1,0.88
2017-10-26,11.0,0.67,48.8,8.2,1.58,,,7.52,13.1,,,3.29,,2.0,280.0,0.012,0.03,0.013,2.23,0.048,,0.23,6.17,0.68
2017-11-14,10.4,0.66,50.0,7.8,1.67,,,7.48,13.1,,,3.56,,5.0,281.0,0.012,0.03,0.013,2.27,0.027,,0.22,6.2,0.84
2017-11-30,98.7,0.48,50.3,7.4,1.76,,,7.26,11.5,,,3.78,,11.0,286.0,0.012,0.04,0.013,2.33,0.042,,0.22,6.01,0.66
2018-01-11,9.8,0.9,48.3,7.6,1.58,,,6.45,9.3,,,4.25,,6.6,264.0,0.012,0.04,0.013,2.56,0.116,,0.21,5.35,0.64
2018-02-08,13.5,0.72,48.7,8.0,1.64,,,5.99,3.3,,,4.61,,2.6,270.0,0.012,0.04,0.013,2.35,0.066,,0.22,5.56,0.63
2018-03-07,10.3,0.99,41.4,7.6,1.07,,,6.84,10.4,,,3.96,,5.4,226.0,0.012,0.03,0.013,1.48,0.093,,0.18,4.59,0.75
2018-04-11,11.4,0.94,43.4,8.1,1.17,,,6.23,12.2,,,3.91,,1.4,238.0,0.012,0.03,0.013,1.42,0.024,,0.18,4.92,0.66
2018-04-27,10.2,0.94,40.6,8.0,1.1,,,6.55,13.5,,,3.71,,0.2,231.0,0.012,0.03,0.013,1.3,0.062,,0.18,3.78,0.73
2018-05-08,9.82,0.9,42.4,7.8,1.08,,,7.66,16.8,,,3.85,,0.4,238.0,0.016,0.03,0.013,1.31,0.094,,0.19,4.1,0.86
2018-06-15,6.9,0.95,48.3,7.9,1.58,,,10.5,23.7,,,3.23,,3.3,281.0,0.012,0.04,0.013,1.96,0.088,,0.21,5.62,0.95
2018-07-24,10.2,0.73,43.5,8.1,1.57,,,9.69,26.4,,,3.02,,1.8,254.0,0.012,0.04,0.013,2.03,0.067,,0.2,5.64,0.76
2018-08-08,10.5,0.76,41.4,7.6,1.64,,,8.96,25.9,,,2.99,,3.9,247.0,0.012,0.04,0.013,1.99,0.066,,0.2,5.57,0.84
2018-09-06,8.3,1.13,47.3,7.8,1.52,,,9.3,24.0,,,3.04,,3.9,279.0,0.012,0.04,0.013,1.78,0.083,,0.21,6.19,0.88
2018-10-10,9.5,2.32,42.8,7.9,1.3,,,8.11,22.3,,,2.55,,3.0,252.0,0.012,0.03,0.013,1.68,0.134,,0.2,4.91,0.96
2018-10-31,9.5,1.21,48.7,8.2,1.46,,,7.12,15.5,,,3.39,,1.7,254.0,0.012,0.03,0.016,1.7,0.058,,0.2,6.16,0.91
2018-11-06,11.0,1.63,45.5,7.8,1.16,,,7.9,13.9,,,3.44,,4.1,259.0,0.012,0.03,0.013,1.35,0.081,,0.2,5.67,0.75
2018-11-20,11.9,1.04,49.9,8.3,1.33,,,7.07,8.4,,,3.84,,1.3,277.0,0.012,0.03,0.013,1.72,0.084,,0.23,6.27,0.76
2018-12-18,12.1,,39.3,8.1,0.96,,,7.07,9.4,,,3.61,,1.9,236.0,0.012,0.03,0.013,1.27,0.075,,0.19,4.88,0.48
2019-02-14,10.8,1.17,34.8,8.2,0.9,,,7.85,11.1,,,3.55,,1.2,191.0,0.013,0.03,0.013,1.16,0.184,,0.15,3.23,0.67
2019-03-28,11.3,,48.1,8.3,1.29,,,6.88,14.4,,,4.12,,1.2,260.0,0.017,0.03,0.013,1.56,0.033,,0.21,4.8,0.68
2019-04-10,11.0,0.89,44.8,8.4,1.19,,,7.44,15.0,,,3.83,,0.9,241.0,0.02,0.03,0.013,1.29,0.038,,0.2,4.15,0.75
2019-04-23,10.5,0.87,44.1,8.4,1.03,,,7.95,15.1,,,34.5,,0.9,245.0,0.012,0.11,0.014,50.7,0.074,,0.18,4.0,0.66
2019-05-10,10.7,1.26,44.3,8.4,1.28,,,8.16,13.6,,,3.65,,0.8,229.0,0.018,0.03,0.013,1.12,0.093,,0.2,3.41,0.76
2019-05-22,11.4,,,8.3,,,,,17.9,,,,,1.2,274.0,,,,,,,,,
2019-06-26,8.9,1.16,43.1,7.9,1.1,,,8.61,17.7,,,3.14,,2.8,237.0,0.023,0.03,0.013,1.3,0.091,,0.18,4.14,0.72
2019-08-14,7.7,0.92,50.3,8.1,1.6,,,9.51,24.2,,,3.06,,2.3,290.0,0.012,0.04,0.013,2.14,0.041,,0.22,5.37,0.84
2019-08-28,8.2,1.42,50.0,8.1,1.36,,,8.46,21.2,,,2.73,,2.0,280.0,0.02,0.03,0.013,1.96,0.081,,0.21,5.29,0.85
2019-09-04,10.1,,,8.2,,,,,26.1,,,,,,270.0,,,,,,,,,
2019-09-20,8.7,0.89,49.4,8.2,1.77,,,9.12,23.0,,,3.06,,1.8,281.0,0.012,0.04,0.013,2.16,0.068,,0.22,6.01,0.83
2019-10-08,10.8,0.8,48.1,8.1,1.63,,,8.24,16.9,,,3.06,,2.1,274.0,0.012,0.04,0.013,2.17,0.061,,0.21,5.63,0.79
2019-10-24,9.8,0.75,49.7,8.2,1.69,,,7.35,14.3,,,3.27,,1.6,273.0,0.012,0.04,0.013,2.4,0.051,,0.21,5.68,0.8
2019-11-06,9.2,1.17,50.7,7.6,1.54,,,7.16,12.1,,,3.57,,6.6,278.0,0.012,0.03,0.013,2.11,0.061,,0.22,5.67,0.78
2019-12-05,13.4,1.12,47.1,8.4,1.42,,,6.64,9.7,,,3.69,,0.7,255.0,0.012,0.03,0.015,1.6,0.104,,0.2,5.26,0.61
2019-12-26,11.4,0.74,,8.6,,,,,10.4,,,,,0.6,254.0,0.012,,0.014,,0.061,,,,
2020-01-23,10.2,,,8.4,,,,,6.5,,,,,1.0,243.0,,,,,,,,,
